"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:198WBAoOllV1Z9oApNobPB","Your Idol (from ”KPop Demon Hunters”)","spotify:artist:4sf4DrAOkheqktxTyKm7tO","AmaLee","spotify:album:3VAhmBnXonBTIkaqQyWdqC","Your Idol (from ”KPop Demon Hunters”)","spotify:artist:4sf4DrAOkheqktxTyKm7tO","AmaLee","2025-07-22","https://i.scdn.co/image/ab67616d0000b2737f6e0787dd02d406a71373fc","1","1","192000","https://p.scdn.co/mp3-preview/dede058f0bcb28f4e2aecf2b969b3964d66621fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","QZPJ32487632","","2025-10-15T16:48:21Z"
"spotify:track:1Bv3h7Vc4AaYA2BcSM3rVd","All I Wanted","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","spotify:album:27UqZoE1kV6sIV6uQcI28A","Brand New Eyes","spotify:artist:74XFHRwlV6OrjEM0A2NCMF","Paramore","2009-09-25","https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6","1","11","225786","https://p.scdn.co/mp3-preview/fadaf634f508c2982f9d94e4e3bb3780e9619732?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAT20902328","","2025-10-14T21:43:17Z"
"spotify:track:6NBZu27n3cxEk4y4c2Kxi8","1-800","spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz, spotify:artist:3rkwWB8rbBCNTrSvVUBa6C","bbno$, Ironmouse","spotify:album:1EsY408Bg5cxj5SCa6ABaI","1-800","spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz, spotify:artist:3rkwWB8rbBCNTrSvVUBa6C","bbno$, Ironmouse","2025-06-27","https://i.scdn.co/image/ab67616d0000b27374b3bf7eefcc97a5d185a532","1","1","209515","https://p.scdn.co/mp3-preview/6fba79db6498f14ad2a5b799f8a601f01e37dd5a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","CA5KR2538047","","2025-10-14T19:51:51Z"
"spotify:track:5tROXAnQQpTJNkC44M2F8c","Orpheus","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:6QqPIWXYmYG8vMWDObUf2b","Orpheus","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2025-09-13","https://i.scdn.co/image/ab67616d0000b273da1d378c9b01ab8264cb2503","1","1","183303","https://p.scdn.co/mp3-preview/39854626fa700d4e9691fc8564b37149209b9eb8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","JPPO02502979","","2025-10-14T18:17:54Z"
"spotify:track:4v1yp9ov0XUHr9Kc89Y44Y","Chic 'N' Stu","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:7jS7xNFlUTP8GfhLW2Azlj","Steal This Album!","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2002-11-26","https://i.scdn.co/image/ab67616d0000b273301bd73029d3938bcb5c4cb3","1","1","143626","https://p.scdn.co/mp3-preview/ad04a6488b2b325665a55257d7257be78ababb22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USSM10213322","","2025-10-14T13:19:52Z"
"spotify:track:0Ck9X8DuJRZVmgqiwsWGmu","Takedown (from ""KPop Demon Hunters"")","spotify:artist:4sf4DrAOkheqktxTyKm7tO, spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:2TERX3Wyzpip8d9uw07qYZ","AmaLee, Mori Calliope, Bao The Whale","spotify:album:5HL3SRsMf7iX4kwWO3Hiuf","Takedown (from ""KPop Demon Hunters"")","spotify:artist:4sf4DrAOkheqktxTyKm7tO","AmaLee","2025-08-29","https://i.scdn.co/image/ab67616d0000b27361668e49962b5f5689d68c2e","1","1","177857","https://p.scdn.co/mp3-preview/877e7848da9ff7f58d2e00e9b67f390549cd1a8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","QZPJ32504542","","2025-10-14T08:33:56Z"
"spotify:track:76QV2O1M2RQ2Hr7CE9FZYn","FLASH BANG","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:7LjwJY093gH5dJHUSidPih","Mori Calliope, PES","spotify:album:0sPBKK9KTOmxIraDco7s3g","FLASH BANG","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:7LjwJY093gH5dJHUSidPih","Mori Calliope, PES","2024-10-31","https://i.scdn.co/image/ab67616d0000b273faab606ef043be0101b6d1be","1","1","196178","https://p.scdn.co/mp3-preview/0ceba8ffbb121192f3b807d1ba70d92536d237c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPPO02405053","","2025-10-11T22:37:04Z"
"spotify:track:5sBDrrtLGbV64QJnEqfjer","What It Sounds Like","spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0RMJOzHDhAKY1o2j0W0vxY, spotify:artist:0Wwji82sLA0Hcvtuak3omb, spotify:artist:6U1dV7aL68N7Gb0Naq34V5, spotify:artist:7mW7Tv7NvywKKXqafZo0Lc","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","spotify:album:14JkAa6IiFaOh5s0nMyMU9","KPop Demon Hunters (Soundtrack from the Netflix Film)","spotify:artist:7mW7Tv7NvywKKXqafZo0Lc, spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0BJ2EjOqcfgFvlZXNKrNbE","KPop Demon Hunters Cast, HUNTR/X, Saja Boys","2025-06-20","https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4","1","9","250268","https://p.scdn.co/mp3-preview/aef541b8aae2f2b38d5a4e80414d0ef7f5b46ede?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","QZ8BZ2513514","","2025-10-04T23:22:00Z"
"spotify:track:3rID8KorQBEzjtSANGNVXa","Soda Pop (Metal Version)","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl","Jonathan Young","spotify:album:4C5eoIVWNeP1zK8Rhqb0Bs","KPop Demon Hunters Meets Metal","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl","Jonathan Young","2025-10-02","https://i.scdn.co/image/ab67616d0000b2739da3a96430ce681c354312a0","1","2","155535","https://p.scdn.co/mp3-preview/de0ae93b0a77a1e2df8197a6ca921a39eb8db2fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QT4K42524555","","2025-10-04T15:55:27Z"
"spotify:track:6Egp7D9cbiqcV8N77qyXxk","Takedown (Metal Version)","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl","Jonathan Young","spotify:album:4C5eoIVWNeP1zK8Rhqb0Bs","KPop Demon Hunters Meets Metal","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl","Jonathan Young","2025-10-02","https://i.scdn.co/image/ab67616d0000b2739da3a96430ce681c354312a0","1","4","178928","https://p.scdn.co/mp3-preview/eee19ea1f6c8bbd670f155712e02532cb96b04f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QT4K42554742","","2025-10-04T15:55:24Z"
"spotify:track:38NAdpjekTU3ReBoq4mykc","How It's Done (Metal Version)","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl","Jonathan Young","spotify:album:4C5eoIVWNeP1zK8Rhqb0Bs","KPop Demon Hunters Meets Metal","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl","Jonathan Young","2025-10-02","https://i.scdn.co/image/ab67616d0000b2739da3a96430ce681c354312a0","1","1","172500","https://p.scdn.co/mp3-preview/2e2fc97bc60e2beaff5eb1bcd023293d5f528c81?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","QT4K42543544","","2025-10-04T15:55:22Z"
"spotify:track:2HJHH4aJIRzpMGMeitv7yG","Golden (Metal Version)","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl, spotify:artist:6jDwZUFYUH1dC4xWzOd8QU","Jonathan Young, Caleb Hyles","spotify:album:4C5eoIVWNeP1zK8Rhqb0Bs","KPop Demon Hunters Meets Metal","spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl","Jonathan Young","2025-10-02","https://i.scdn.co/image/ab67616d0000b2739da3a96430ce681c354312a0","1","3","190731","https://p.scdn.co/mp3-preview/cf3918b593ebb90c0ebe807b63fe54d0eada5345?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","QT4K42510342","","2025-10-04T15:55:18Z"
"spotify:track:0MHStU0muAIEMbwdnebYu2","Takedown","spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0RMJOzHDhAKY1o2j0W0vxY, spotify:artist:0Wwji82sLA0Hcvtuak3omb, spotify:artist:6U1dV7aL68N7Gb0Naq34V5, spotify:artist:7mW7Tv7NvywKKXqafZo0Lc","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","spotify:album:14JkAa6IiFaOh5s0nMyMU9","KPop Demon Hunters (Soundtrack from the Netflix Film)","spotify:artist:7mW7Tv7NvywKKXqafZo0Lc, spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0BJ2EjOqcfgFvlZXNKrNbE","KPop Demon Hunters Cast, HUNTR/X, Saja Boys","2025-06-20","https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4","1","6","182016","https://p.scdn.co/mp3-preview/40313260d70dd54aa09e40a0c13fc2004be2bf83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","QZ8BZ2513511","","2025-10-04T15:54:58Z"
"spotify:track:3RXUgPNIbUgFxsDWuBQEt6","How It’s Done","spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0RMJOzHDhAKY1o2j0W0vxY, spotify:artist:0Wwji82sLA0Hcvtuak3omb, spotify:artist:6U1dV7aL68N7Gb0Naq34V5, spotify:artist:7mW7Tv7NvywKKXqafZo0Lc","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","spotify:album:14JkAa6IiFaOh5s0nMyMU9","KPop Demon Hunters (Soundtrack from the Netflix Film)","spotify:artist:7mW7Tv7NvywKKXqafZo0Lc, spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0BJ2EjOqcfgFvlZXNKrNbE","KPop Demon Hunters Cast, HUNTR/X, Saja Boys","2025-06-20","https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4","1","2","176059","https://p.scdn.co/mp3-preview/6e273b20df5a821be0c97c61509ed28ffab4fb0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","QZ8BZ2513508","","2025-10-04T15:54:36Z"
"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","Golden","spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0RMJOzHDhAKY1o2j0W0vxY, spotify:artist:0Wwji82sLA0Hcvtuak3omb, spotify:artist:6U1dV7aL68N7Gb0Naq34V5, spotify:artist:7mW7Tv7NvywKKXqafZo0Lc","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","spotify:album:14JkAa6IiFaOh5s0nMyMU9","KPop Demon Hunters (Soundtrack from the Netflix Film)","spotify:artist:7mW7Tv7NvywKKXqafZo0Lc, spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0BJ2EjOqcfgFvlZXNKrNbE","KPop Demon Hunters Cast, HUNTR/X, Saja Boys","2025-06-20","https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4","1","4","194607","https://p.scdn.co/mp3-preview/dd67a9a4df4f0dea7365b346ed45787b8da4b35a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","96","QZ8BZ2513510","","2025-10-04T15:54:33Z"
"spotify:track:3MtScqe0Jkt6aBz6l3m0re","DONMAI","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:5tZME90UhKL46KuK5tjUvD","PHANTOMIME","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2024-08-16","https://i.scdn.co/image/ab67616d0000b2734decfba07e62fcd26eaedc6c","1","6","225906","https://p.scdn.co/mp3-preview/021bdcfc7c6667fad6edfeeb953e474d77c5ecce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","JPPO02403414","","2025-09-28T22:23:27Z"
"spotify:track:5yvSn23BrT7uN9B6nEin5n","OVER//RIDE - English ver.","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:4uzAnzFMXarRPOBAG2lIIa","Mori Calliope, Nerissa Ravencroft","spotify:album:30JkncE3VebU9WgLBMfROW","OVER//RIDE","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:4uzAnzFMXarRPOBAG2lIIa","Mori Calliope, Nerissa Ravencroft","2025-07-18","https://i.scdn.co/image/ab67616d0000b273b7759b3fa2766c7b3c75187f","1","2","205916","https://p.scdn.co/mp3-preview/c307d75fe42d8d9912bb413dd42fd70b56cc2007?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPV752510585","","2025-09-26T12:34:11Z"
"spotify:track:5xpjYTlkYg8o92LMOvG3eV","Kamouflage","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:3Hcq6j9EUIBngvAOxEDeDj","SHINIGAMI NOTE","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-07-19","https://i.scdn.co/image/ab67616d0000b273a585bb9d401a44a0a21a5e30","1","3","195880","https://p.scdn.co/mp3-preview/b04c2ffd5516c1eb63bb66e17d5de74571caa6ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPPO02202105","","2025-09-25T09:01:43Z"
"spotify:track:0QZXP7ZS064QBr1ZgHUblt","未来島","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4OmrYp8Zr0rsgXN6J4Rcej","未来島","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2023-07-17","https://i.scdn.co/image/ab67616d0000b273237180029be5cacf2894b9d3","1","1","201104","https://p.scdn.co/mp3-preview/ce8296db7bd1f361dfe4a43346067cbd1ca8eb25?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","JPPO02302154","","2025-09-25T09:01:35Z"
"spotify:track:1PcJs1tEcLajTlL8SEAjos","Internet Brain Rot","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","4","203800","https://p.scdn.co/mp3-preview/b827f49529b0e7c2c2427866df47cbc757785a72?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","JPPO02204461","","2025-09-25T09:01:33Z"
"spotify:track:76fIkBJQtCdBFcfyNpWPWD","Black Sheep","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:60EiDxjoQ7L059GbEOeQEs","JIGOKU 6","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2023-08-17","https://i.scdn.co/image/ab67616d0000b2736000b937ba3ca57bb8f2f4b0","1","3","186520","https://p.scdn.co/mp3-preview/77a74090ba0a61f99ce2318c247df264bc383f07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPPO02302383","","2025-09-25T09:01:29Z"
"spotify:track:6pMunEPmwPTffz5qO0NOkJ","Resting Power","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4JZmR6EA9NnuxrfaelHn5Y","UnAlive","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-03-21","https://i.scdn.co/image/ab67616d0000b27341a38c9801ca2da63ede5cd1","1","7","180000","https://p.scdn.co/mp3-preview/b0d7f170a3517cdc149e400c728db5780de9378d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPV752205662","","2025-09-25T09:01:28Z"
"spotify:track:6at1OnNumlOOQMc6Nb1sbU","Scuffed Up Age","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4JZmR6EA9NnuxrfaelHn5Y","UnAlive","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-03-21","https://i.scdn.co/image/ab67616d0000b27341a38c9801ca2da63ede5cd1","1","8","303000","https://p.scdn.co/mp3-preview/2a3d5d9dcdcfc63c3de994c54f7fa172ead14d72?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPV752205663","","2025-09-25T09:01:05Z"
"spotify:track:2assykTcw0YvTyZD7XSGMd","You're Not Special","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:60EiDxjoQ7L059GbEOeQEs","JIGOKU 6","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2023-08-17","https://i.scdn.co/image/ab67616d0000b2736000b937ba3ca57bb8f2f4b0","1","5","209826","https://p.scdn.co/mp3-preview/833150b7dcaadd418f57412db45d00021221d5b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPPO02302385","","2025-09-22T16:37:22Z"
"spotify:track:4Yh33flAK4zjKc9eeh4klW","Cult Following","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:5tZME90UhKL46KuK5tjUvD","PHANTOMIME","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2024-08-16","https://i.scdn.co/image/ab67616d0000b2734decfba07e62fcd26eaedc6c","1","5","218146","https://p.scdn.co/mp3-preview/501ecef6c54a6616ebf8022d6e54da6fa4d26756?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPPO02403413","","2025-09-22T16:23:12Z"
"spotify:track:3h8efEQ3MsDESpfeKX1JI4","Red","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:51ejt0sPz42rdY2QtoiSxd","Your Mori.","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2021-04-04","https://i.scdn.co/image/ab67616d0000b273bfa10b02c2e327512715b08b","1","2","218098","https://p.scdn.co/mp3-preview/3d38c0775fd8cd93dc0448297466f9cc908b2ed0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPV752004101","","2025-09-22T15:47:43Z"
"spotify:track:51CXAV2GNNL3deCtcXpCeu","Q","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:1Spm887PTszc2AoNYpoCld","Mori Calliope, Gawr Gura","spotify:album:2tY2MPx2BIAwqK93HLYkR0","Q","spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:1Spm887PTszc2AoNYpoCld","Mori Calliope, Gawr Gura","2022-02-05","https://i.scdn.co/image/ab67616d0000b2732498bed2820c72442cd91c0a","1","1","159080","https://p.scdn.co/mp3-preview/c27bfdfce45dc50bfc9404d5bc167545bbb83006?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","JPV752205521","","2025-09-22T15:26:03Z"
"spotify:track:4luSvNPtu6emYsaTOHrguR","失礼しますが、RIP♡","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:1jVQ4lEhdJ3fOMl9JZGEI3","DEAD BEATS","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2020-10-20","https://i.scdn.co/image/ab67616d0000b273ee055bf73a04147819179bde","1","2","189677","https://p.scdn.co/mp3-preview/ccd1594ddc5ce615cb995d4a27961f539916b0fb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","JPV752003294","","2025-09-22T15:04:11Z"
"spotify:track:4ijPgRq7mi8WQNtH3W8ZlD","soul food","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:4rDKCCOutbqoVQhNzQYJdD","SINDERELLA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-12-15","https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014","1","6","176413","https://p.scdn.co/mp3-preview/02f23b3b723591fd7d244d494ffa389855d04975?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPPO02204462","","2025-09-22T14:56:28Z"
"spotify:track:3ZkYgSk8cIqOlvBlK7IV6C","DEAD BEATS","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:1jVQ4lEhdJ3fOMl9JZGEI3","DEAD BEATS","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2020-10-20","https://i.scdn.co/image/ab67616d0000b273ee055bf73a04147819179bde","1","3","175200","https://p.scdn.co/mp3-preview/ba65981e45caea64999a831a415049fb5e81e113?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","JPV752003295","","2025-09-22T11:24:42Z"
"spotify:track:2wYeNYXqBC1ZqnnmC92gwT","Tokyo Friday Night (feat. Kana Hanazawa & Mori Calliope)","spotify:artist:74RJ7LQOOa3A0FiCw15PxG, spotify:artist:44u07DJH5eTBDjhZ7LpMO0, spotify:artist:1PhE6rv0146ZTQosoPDjk8","Joint Beauty, Kana Hanazawa, Mori Calliope","spotify:album:4wf9bXwqHywlpNo4vvQb8E","Tokyo Friday Night (feat. Kana Hanazawa & Mori Calliope)","spotify:artist:74RJ7LQOOa3A0FiCw15PxG","Joint Beauty","2024-06-12","https://i.scdn.co/image/ab67616d0000b27364a3066f353274899f499c84","1","1","181562","https://p.scdn.co/mp3-preview/c5991e51234577cdc1cecc20d8d0babe1a916162?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","TCJPA2451972","","2025-09-22T10:59:45Z"
"spotify:track:3OJD5e6NPI1N99LOxtGqWx","Kira Killer","spotify:artist:38WbKH6oKAZskBhqDFA8Uj, spotify:artist:1PhE6rv0146ZTQosoPDjk8","ZUTOMAYO, Mori Calliope","spotify:album:2KYvBoyJBsBTvrwGtyJ08w","Jinkougaku","spotify:artist:38WbKH6oKAZskBhqDFA8Uj","ZUTOMAYO","2023-06-07","https://i.scdn.co/image/ab67616d0000b2734aad32b7c3a8e5d265374ee8","1","4","253133","https://p.scdn.co/mp3-preview/ed294ddf7bc0ec2edfd9cc8bd4806f54b03519b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","JPPO02204831","","2025-09-22T08:08:04Z"
"spotify:track:4Xnuh5fEHbHpxI3leaQSLN","Live Again","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:1jVQ4lEhdJ3fOMl9JZGEI3","DEAD BEATS","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2020-10-20","https://i.scdn.co/image/ab67616d0000b273ee055bf73a04147819179bde","1","4","210000","https://p.scdn.co/mp3-preview/7af759be7f2ec0dc2d21ac0a2b231baa63174afd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","JPV752003296","","2025-09-22T08:02:32Z"
"spotify:track:0dneQnyl74KhzsTE0MuWax","Underground","spotify:artist:7x83XhcMbOTl1UdYsPTuZM","Tom Waits","spotify:album:44XWi49ZWX8MUiikmeRQ9O","Wine & Cheese","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2023-12-16","https://i.scdn.co/image/ab67616d0000b27385f272f6096024ed15e86433","1","29","118826","https://p.scdn.co/mp3-preview/e8d55aea283b10cd4dc77ad72fbdaf8d0b783e25?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USIR28300383","","2025-09-16T18:46:35Z"
"spotify:track:0EMCtcFkG5XYxoappW78Rp","La Leyenda Del Hada Y El Mago","spotify:artist:632M26jlmnCrL8CqD5i7Kd","Rata Blanca","spotify:album:6ksDacQ81PV9wx98O3OyAK","Radar ROCK","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2023-12-29","https://i.scdn.co/image/ab67616d0000b273221cb5655e9713b8e2445149","1","1","322426","https://p.scdn.co/mp3-preview/6aca394d9109a24fcf8d7263f5b64b30c2992764?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","ARF099000029","","2025-09-15T19:59:36Z"
"spotify:track:5gWtkdgdyt5bZt9i6n3Kqd","Mad Hatter","spotify:artist:63yrD80RY3RNEM2YDpUpO8","Melanie Martinez","spotify:album:5JpH5T1sCYnUyZD6TM0QaY","Cry Baby (Deluxe Edition)","spotify:artist:63yrD80RY3RNEM2YDpUpO8","Melanie Martinez","2015-08-14","https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951","1","13","201520","https://p.scdn.co/mp3-preview/4b8621bf28a18caa905494bc453c6b53b138d703?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USAT21501943","","2025-09-13T18:56:21Z"
"spotify:track:56fiFTRrSiHHH3gBeaTg2P","Nero Forte","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:754RY5WpZ2LTUZsk8kDBju","We Are Not Your Kind","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2019-08-09","https://i.scdn.co/image/ab67616d0000b27326f20b4d67c0c7b0f137ce4f","1","5","315177","https://p.scdn.co/mp3-preview/3d14e908628cb08ea9a8fe8b0123646f6eff1876?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","NLA321900097","","2025-08-29T18:29:35Z"
"spotify:track:718MZU8BucRZes9NiBWBkG","Sorairo Days (From ""Gurren Lagann"")","spotify:artist:4sf4DrAOkheqktxTyKm7tO","AmaLee","spotify:album:0rGKEhiSyEwmcpQoU5Gg61","Nostalgia","spotify:artist:4sf4DrAOkheqktxTyKm7tO","AmaLee","2017-01-07","https://i.scdn.co/image/ab67616d0000b273c2dca11302592a1ff706bc67","1","4","238620","https://p.scdn.co/mp3-preview/f8476c9625ded38fdf2c30b97d38c6698bf3cf30?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","QZ4JJ1655995","","2025-08-26T22:04:46Z"
"spotify:track:1Ym3JWJG8HFJU2NbXavZ6a","Sugar","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:4T0mAffZnPKUW2QTcSX5zG","System Of A Down","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","1998-06-30","https://i.scdn.co/image/ab67616d0000b273ffffd390ca4b699c8702840e","1","3","153800","https://p.scdn.co/mp3-preview/353668c437c7af37eddef4abcb95a6c13e5f2e58?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USSM19800759","","2025-08-26T13:06:40Z"
"spotify:track:6aKFhrOKOEswdAYOdEKKPb","I Found Myself Again","spotify:artist:2w3CNazO4oIRdZNtWNBOEE","Jenny Hayes","spotify:album:5ddg0lPzDaVM1rQVPKzWAO","じぶんをまたみつけた","spotify:artist:2w3CNazO4oIRdZNtWNBOEE","Jenny Hayes","2025-08-08","https://i.scdn.co/image/ab67616d0000b273ad71dcd622509d051429460e","1","2","180965","https://p.scdn.co/mp3-preview/dba7c1f8b4b9397ea60beb531ed59643295bf1c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZWFE2517976","","2025-08-21T12:28:07Z"
